,Model,RMSE,MAPE,Weeks ahead,Location
2533,LUcompUncertLab-VAR2K,125.19954371191038,226.72567072854878,2,OH
2534,LUcompUncertLab-VAR2K,139.40914335230255,153.3352596201946,2,OK
2535,LUcompUncertLab-VAR2K,3.543933633347244,100.79094062688002,2,OR
2536,LUcompUncertLab-VAR2K,52.151358864310104,76.66643013339035,2,PA
2537,LUcompUncertLab-VAR2K,3.595691129634615,191307939.45518732,2,RI
2538,LUcompUncertLab-VAR2K,25.020860182652203,117.76575021591941,2,SC
2539,LUcompUncertLab-VAR2K,17.041297721858356,79.33154532461319,2,SD
2540,LUcompUncertLab-VAR2K,44.85112705705491,122.52143578248722,2,TN
2541,LUcompUncertLab-VAR2K,113.08090277371373,72.47527052092646,2,TX
2542,LUcompUncertLab-VAR2K,1377.0072282091546,67.54029593926121,2,US
2543,LUcompUncertLab-VAR2K,15.034518946978455,177.59500435885673,2,UT
2544,LUcompUncertLab-VAR2K,25.054387885007955,46.86838213786116,2,VA
2545,LUcompUncertLab-VAR2K,2.4560780833882774,171137606.61897966,2,VT
2546,LUcompUncertLab-VAR2K,6.679539153038125,66.4932728289757,2,WA
2547,LUcompUncertLab-VAR2K,59.915462405443435,134.07895551243962,2,WI
2548,LUcompUncertLab-VAR2K,12.668230405422461,96.65815931020586,2,WV
2549,LUcompUncertLab-VAR2K,10.74122977507142,368.01915713413564,2,WY
2550,LUcompUncertLab-VAR2K,13.246618007137743,378360076.91951114,3,AK
2551,LUcompUncertLab-VAR2K,21.102712632997797,87.69819073931208,3,AL
2552,LUcompUncertLab-VAR2K,86.19353155081328,171.77648508045505,3,AR
2553,LUcompUncertLab-VAR2K,73.92421531354638,96.11539193015305,3,AZ
2554,LUcompUncertLab-VAR2K,44.212639668500806,112.35848775445889,3,CA
2555,LUcompUncertLab-VAR2K,93.92221560463162,240.94726775372294,3,CO
2556,LUcompUncertLab-VAR2K,29.759925493261136,422230239.87323827,3,CT
2557,LUcompUncertLab-VAR2K,2.004448239649298,18651872.740528673,3,DC
2558,LUcompUncertLab-VAR2K,12.57556161663598,79964094.21932444,3,DE
2559,LUcompUncertLab-VAR2K,62.339063225760235,62.51965990813392,3,FL
2560,LUcompUncertLab-VAR2K,47.9126373104556,96.35731278147608,3,GA
2561,LUcompUncertLab-VAR2K,34.96885140657223,87.10858753204917,3,IA
2562,LUcompUncertLab-VAR2K,5.179477981734971,140.0595485487782,3,ID
2563,LUcompUncertLab-VAR2K,18.23444823096271,83.3294070649172,3,IL
2564,LUcompUncertLab-VAR2K,121.79122681273074,168.29424086646475,3,IN
2565,LUcompUncertLab-VAR2K,41.57055842259235,173.6553155487317,3,KS
2566,LUcompUncertLab-VAR2K,19.72803068019437,80.23871405948002,3,KY
2567,LUcompUncertLab-VAR2K,115.04488906531259,268.5214891919235,3,LA
2568,LUcompUncertLab-VAR2K,45.86076691690606,114.41780969672652,3,MA
2569,LUcompUncertLab-VAR2K,11.63634420811711,91.2036699972281,3,MD
2570,LUcompUncertLab-VAR2K,2.278000656286855,86.80373163491907,3,ME
2571,LUcompUncertLab-VAR2K,87.55339260018211,137.13287331963025,3,MI
2572,LUcompUncertLab-VAR2K,125.06618289760742,289.4969831830978,3,MN
2573,LUcompUncertLab-VAR2K,126.24606558729242,133.16891242230307,3,MO
2574,LUcompUncertLab-VAR2K,38.75631143121612,90.22328671982626,3,MS
2575,LUcompUncertLab-VAR2K,30.273589808937263,158.48811636965522,3,MT
2576,LUcompUncertLab-VAR2K,93.16255737930207,206.053332771535,3,NC
2577,LUcompUncertLab-VAR2K,40.1519692281723,479666595.01389444,3,ND
2578,LUcompUncertLab-VAR2K,49.00578743545747,96.70642560064724,3,NE
2579,LUcompUncertLab-VAR2K,5.407842935592979,315.2341179947143,3,NH
2580,LUcompUncertLab-VAR2K,25.695406306866413,72.72391353581057,3,NJ
2581,LUcompUncertLab-VAR2K,24.35144266374748,241052709.77326244,3,NM
2582,LUcompUncertLab-VAR2K,15.335066787415439,97.55411276244926,3,NV
2583,LUcompUncertLab-VAR2K,31.825131232964484,76.31278482202273,3,NY
2584,LUcompUncertLab-VAR2K,180.39818148179904,290.6708190989323,3,OH
2585,LUcompUncertLab-VAR2K,246.1905892148612,196.17783053258952,3,OK
2586,LUcompUncertLab-VAR2K,4.704044811341545,129.52533181049884,3,OR
2587,LUcompUncertLab-VAR2K,79.97130625969808,90.63887207560674,3,PA
2588,LUcompUncertLab-VAR2K,4.637662246749429,261048092.95659527,3,RI
2589,LUcompUncertLab-VAR2K,32.534908549012705,107.26622831921321,3,SC
2590,LUcompUncertLab-VAR2K,33.76684554262459,130.8183696579065,3,SD
2591,LUcompUncertLab-VAR2K,46.74200879519516,92.65717913436853,3,TN
2592,LUcompUncertLab-VAR2K,177.07109710852404,59.385692465370695,3,TX
2593,LUcompUncertLab-VAR2K,2253.373469197205,101.22775365030203,3,US
2594,LUcompUncertLab-VAR2K,18.043880740275736,184.43997977070705,3,UT
2595,LUcompUncertLab-VAR2K,28.032003172079264,58.232613014033454,3,VA
2596,LUcompUncertLab-VAR2K,1.5249990921792471,85398101.48416138,3,VT
2597,LUcompUncertLab-VAR2K,6.93224425101176,62.959404521447404,3,WA
2598,LUcompUncertLab-VAR2K,94.28217838250461,192.0357438818675,3,WI
2599,LUcompUncertLab-VAR2K,11.907692262354278,88.81753297436782,3,WV
2600,LUcompUncertLab-VAR2K,15.233738775837068,436.5618449393021,3,WY
2601,LUcompUncertLab-VAR2K,14.856818188503214,524814323.47712547,4,AK
2602,LUcompUncertLab-VAR2K,29.70272471253173,106.16143867940102,4,AL
2603,LUcompUncertLab-VAR2K,155.13006827870868,228.29531951510535,4,AR
2604,LUcompUncertLab-VAR2K,80.7606012706898,102.45134883971221,4,AZ
2605,LUcompUncertLab-VAR2K,33.80869205194269,86.71836970332602,4,CA
2606,LUcompUncertLab-VAR2K,138.77979672974263,296.4055821946722,4,CO
2607,LUcompUncertLab-VAR2K,42.209351401083225,682050594.1213348,4,CT
2608,LUcompUncertLab-VAR2K,2.1196756950146476,6483363.227349857,4,DC
2609,LUcompUncertLab-VAR2K,18.271804303451866,144611116.15035304,4,DE
2610,LUcompUncertLab-VAR2K,93.22499096468167,103.51994233665486,4,FL
2611,LUcompUncertLab-VAR2K,57.761156946431726,114.33400068899877,4,GA
2612,LUcompUncertLab-VAR2K,39.32629816606622,59.99009208207007,4,IA
2613,LUcompUncertLab-VAR2K,6.673326068850327,107.02306821004564,4,ID
2614,LUcompUncertLab-VAR2K,25.846331477107547,106.10579018549106,4,IL
2615,LUcompUncertLab-VAR2K,169.16179499768532,208.01424864965074,4,IN
2616,LUcompUncertLab-VAR2K,62.96833280986601,161.59742259780154,4,KS
2617,LUcompUncertLab-VAR2K,16.03986721425016,56.77369007867578,4,KY
2618,LUcompUncertLab-VAR2K,202.36927089798152,330.46731453281575,4,LA
2619,LUcompUncertLab-VAR2K,67.56828376106368,191.74741795882798,4,MA
2620,LUcompUncertLab-VAR2K,25.390502444993,127.34872167170582,4,MD
2621,LUcompUncertLab-VAR2K,3.9096074176527327,79.5680540418879,4,ME
2622,LUcompUncertLab-VAR2K,125.70339250039873,165.2844368427918,4,MI
2623,LUcompUncertLab-VAR2K,186.443011505271,382.4920456236088,4,MN
2624,LUcompUncertLab-VAR2K,198.81746438031456,185.90720652929457,4,MO
2625,LUcompUncertLab-VAR2K,51.998921823654754,124.30964050857992,4,MS
2626,LUcompUncertLab-VAR2K,40.447560464111106,197.50923339536257,4,MT
2627,LUcompUncertLab-VAR2K,89.97974948658307,148.83451625431437,4,NC
2628,LUcompUncertLab-VAR2K,63.218860366687544,592826945.9274305,4,ND
2629,LUcompUncertLab-VAR2K,74.07493972514622,130.59419203065724,4,NE
2630,LUcompUncertLab-VAR2K,10.865719848514754,318.45165836150125,4,NH
2631,LUcompUncertLab-VAR2K,31.209531428549873,86.70028675669151,4,NJ
2632,LUcompUncertLab-VAR2K,38.284435871456935,324.3829924030225,4,NM
2633,LUcompUncertLab-VAR2K,14.425508971208654,83.1461110989683,4,NV
2634,LUcompUncertLab-VAR2K,39.968746408154516,93.83868823975219,4,NY
2635,LUcompUncertLab-VAR2K,291.9612891330318,410.3055124184381,4,OH
2636,LUcompUncertLab-VAR2K,447.67954746056296,266.4125204343343,4,OK
2637,LUcompUncertLab-VAR2K,6.5487003334741685,170.4356930029153,4,OR
2638,LUcompUncertLab-VAR2K,89.46667056462013,91.71571723999577,4,PA
2639,LUcompUncertLab-VAR2K,7.11533011203963,460707148.07834476,4,RI
2640,LUcompUncertLab-VAR2K,51.495081721351646,177.43191705880906,4,SC
2641,LUcompUncertLab-VAR2K,59.079573180750884,202.5675444999889,4,SD
2642,LUcompUncertLab-VAR2K,67.53775120183387,130.74685098380587,4,TN
2643,LUcompUncertLab-VAR2K,261.26293422912386,63.94211271586152,4,TX
2644,LUcompUncertLab-VAR2K,3521.6484494252386,145.54328755564848,4,US
2645,LUcompUncertLab-VAR2K,20.319369636460685,186.475894738994,4,UT
2646,LUcompUncertLab-VAR2K,36.797147791549904,84.15071273360338,4,VA
2647,LUcompUncertLab-VAR2K,1.758685150764885,117969648.93920554,4,VT
2648,LUcompUncertLab-VAR2K,9.628536048696722,80.4004805037882,4,WA
2649,LUcompUncertLab-VAR2K,144.13360322214024,245.97761602883682,4,WI
2650,LUcompUncertLab-VAR2K,16.585997651324508,100.94234857659346,4,WV
2651,LUcompUncertLab-VAR2K,26.339192023293116,533.4780786072437,4,WY
2652,LUcompUncertLab-VAR2K_plusCOVID,5.217166229029839,195649841.4544647,1,AK
2653,LUcompUncertLab-VAR2K_plusCOVID,11.216829910129979,42.256588376913825,1,AL
2654,LUcompUncertLab-VAR2K_plusCOVID,11.39044561595079,46.800458324788345,1,AR
2655,LUcompUncertLab-VAR2K_plusCOVID,62.11914540665303,116.46511093037137,1,AZ
2656,LUcompUncertLab-VAR2K_plusCOVID,31.79846613243472,96.44886930127913,1,CA
2657,LUcompUncertLab-VAR2K_plusCOVID,22.34294865081139,89.32318345878852,1,CO
2658,LUcompUncertLab-VAR2K_plusCOVID,9.360367526432233,55548791.95296187,1,CT
2659,LUcompUncertLab-VAR2K_plusCOVID,1.789759430929031,38740638.45559403,1,DC
2660,LUcompUncertLab-VAR2K_plusCOVID,4.574569348548793,49080607.20602153,1,DE
2661,LUcompUncertLab-VAR2K_plusCOVID,28.127171794393227,36.791384885863096,1,FL
2662,LUcompUncertLab-VAR2K_plusCOVID,21.75294382846196,36.052819973099396,1,GA
2663,LUcompUncertLab-VAR2K_plusCOVID,13.336715274585929,123.72496633611287,1,IA
2664,LUcompUncertLab-VAR2K_plusCOVID,4.869702154313562,67.7582035796293,1,ID
2665,LUcompUncertLab-VAR2K_plusCOVID,15.54712611052122,100.92977987023288,1,IL
2666,LUcompUncertLab-VAR2K_plusCOVID,37.7644102150626,60.06518346603276,1,IN
2667,LUcompUncertLab-VAR2K_plusCOVID,13.060310786411927,73.33190383284227,1,KS
2668,LUcompUncertLab-VAR2K_plusCOVID,9.823586629992654,32.71363993517178,1,KY
2669,LUcompUncertLab-VAR2K_plusCOVID,21.607959055112858,109.3201951420788,1,LA
2670,LUcompUncertLab-VAR2K_plusCOVID,24.942949161266466,74.6925230290308,1,MA
2671,LUcompUncertLab-VAR2K_plusCOVID,13.03960378498249,105.95308391688062,1,MD
2672,LUcompUncertLab-VAR2K_plusCOVID,2.4305095500917058,34347626.45568673,1,ME
2673,LUcompUncertLab-VAR2K_plusCOVID,33.91769596855645,68.55249007514486,1,MI
2674,LUcompUncertLab-VAR2K_plusCOVID,39.315182397447096,113.44545436706004,1,MN
2675,LUcompUncertLab-VAR2K_plusCOVID,44.21453417437222,64.86061716645821,1,MO
2676,LUcompUncertLab-VAR2K_plusCOVID,16.39326469430053,45.107446439487106,1,MS
2677,LUcompUncertLab-VAR2K_plusCOVID,7.935439314062847,70.73528709603065,1,MT
2678,LUcompUncertLab-VAR2K_plusCOVID,41.502374354300464,104.80143303106901,1,NC
2679,LUcompUncertLab-VAR2K_plusCOVID,20.704913347754687,323296752.2139322,1,ND
2680,LUcompUncertLab-VAR2K_plusCOVID,17.968805321003156,50.525817259248655,1,NE
2681,LUcompUncertLab-VAR2K_plusCOVID,6.753692716927157,140.14032789719465,1,NH
2682,LUcompUncertLab-VAR2K_plusCOVID,25.34787473549112,74.93403768832067,1,NJ
2683,LUcompUncertLab-VAR2K_plusCOVID,3.982433033871577,68791660.6341573,1,NM
2684,LUcompUncertLab-VAR2K_plusCOVID,8.057155572267614,86.01579569748526,1,NV
2685,LUcompUncertLab-VAR2K_plusCOVID,54.75857647655271,131.97070756345644,1,NY
2686,LUcompUncertLab-VAR2K_plusCOVID,65.43252361805492,142.9069477499027,1,OH
2687,LUcompUncertLab-VAR2K_plusCOVID,73.49325523832778,104.76226278891991,1,OK
2688,LUcompUncertLab-VAR2K_plusCOVID,2.102080748346193,65.87333121463188,1,OR
2689,LUcompUncertLab-VAR2K_plusCOVID,29.436289148840686,51.6622852797145,1,PA
2690,LUcompUncertLab-VAR2K_plusCOVID,1.8084744051162431,63176222.00288122,1,RI
2691,LUcompUncertLab-VAR2K_plusCOVID,14.573201853787003,76.03967477676944,1,SC
2692,LUcompUncertLab-VAR2K_plusCOVID,11.094440335853632,60.52236611202333,1,SD
2693,LUcompUncertLab-VAR2K_plusCOVID,20.31605667198283,47.68150762385206,1,TN
2694,LUcompUncertLab-VAR2K_plusCOVID,88.45349015092293,94.63764400633434,1,TX
2695,LUcompUncertLab-VAR2K_plusCOVID,583.097803667888,40.69978221756558,1,US
2696,LUcompUncertLab-VAR2K_plusCOVID,3.2814116977496286,57.762903149588965,1,UT
2697,LUcompUncertLab-VAR2K_plusCOVID,14.291890401633193,28.904811425944533,1,VA
2698,LUcompUncertLab-VAR2K_plusCOVID,0.5486241486380407,18125029.763763975,1,VT
2699,LUcompUncertLab-VAR2K_plusCOVID,6.004403231356906,53.34326451010567,1,WA
2700,LUcompUncertLab-VAR2K_plusCOVID,45.58924612828522,110.76849335651005,1,WI
2701,LUcompUncertLab-VAR2K_plusCOVID,8.251257463032802,70.7292630972055,1,WV
2702,LUcompUncertLab-VAR2K_plusCOVID,5.313821389358771,183.76800379636526,1,WY
2703,LUcompUncertLab-VAR2K_plusCOVID,6.6218120337882125,220017405.67191184,2,AK
2704,LUcompUncertLab-VAR2K_plusCOVID,14.080323365967836,57.02718239666342,2,AL
2705,LUcompUncertLab-VAR2K_plusCOVID,18.52800102996926,38.80989758402105,2,AR
2706,LUcompUncertLab-VAR2K_plusCOVID,88.08387250573072,136.37631329109306,2,AZ
2707,LUcompUncertLab-VAR2K_plusCOVID,43.880378735670256,110.76345829518321,2,CA
2708,LUcompUncertLab-VAR2K_plusCOVID,42.5778162712832,149.55076176712566,2,CO
2709,LUcompUncertLab-VAR2K_plusCOVID,8.10644451028886,70413555.85184883,2,CT
2710,LUcompUncertLab-VAR2K_plusCOVID,2.1834366084516925,47789294.78170506,2,DC
2711,LUcompUncertLab-VAR2K_plusCOVID,6.05144721550005,47941093.610589206,2,DE
2712,LUcompUncertLab-VAR2K_plusCOVID,19.10941929517301,19.761085440201914,2,FL
2713,LUcompUncertLab-VAR2K_plusCOVID,15.464710892075198,30.136552965323226,2,GA
2714,LUcompUncertLab-VAR2K_plusCOVID,22.550514633402237,111.67366351591177,2,IA
2715,LUcompUncertLab-VAR2K_plusCOVID,4.831708944955322,64.44621075358917,2,ID
2716,LUcompUncertLab-VAR2K_plusCOVID,22.83259981303598,118.53977090112231,2,IL
2717,LUcompUncertLab-VAR2K_plusCOVID,52.79752220459771,80.67786042180384,2,IN
2718,LUcompUncertLab-VAR2K_plusCOVID,14.580051528051651,85.17412205299364,2,KS
2719,LUcompUncertLab-VAR2K_plusCOVID,11.848552221176108,39.41121448859065,2,KY
2720,LUcompUncertLab-VAR2K_plusCOVID,26.32847468464748,103.82799718555331,2,LA
2721,LUcompUncertLab-VAR2K_plusCOVID,36.59200161330356,103.39884795431536,2,MA
2722,LUcompUncertLab-VAR2K_plusCOVID,14.719821570875249,89.02436177291976,2,MD
2723,LUcompUncertLab-VAR2K_plusCOVID,2.8116630940616543,13670729.643006586,2,ME
2724,LUcompUncertLab-VAR2K_plusCOVID,59.596592439301915,89.58016850895424,2,MI
2725,LUcompUncertLab-VAR2K_plusCOVID,75.12163676110148,183.21897947298012,2,MN
2726,LUcompUncertLab-VAR2K_plusCOVID,76.67736881030075,96.57197499157277,2,MO
2727,LUcompUncertLab-VAR2K_plusCOVID,21.785372115729423,54.054282005171615,2,MS
2728,LUcompUncertLab-VAR2K_plusCOVID,8.23620895732915,89.01845210205747,2,MT
2729,LUcompUncertLab-VAR2K_plusCOVID,56.30017354634854,114.28856165638186,2,NC
2730,LUcompUncertLab-VAR2K_plusCOVID,46.880045328649096,633007460.3706965,2,ND
2731,LUcompUncertLab-VAR2K_plusCOVID,23.07167734163502,55.5452337212281,2,NE
2732,LUcompUncertLab-VAR2K_plusCOVID,7.032308844414691,158.37169460758864,2,NH
2733,LUcompUncertLab-VAR2K_plusCOVID,33.485788474836426,89.3204904618986,2,NJ
2734,LUcompUncertLab-VAR2K_plusCOVID,5.194584859801579,69221280.86630374,2,NM
2735,LUcompUncertLab-VAR2K_plusCOVID,10.314000799016315,67.10198152477167,2,NV
2736,LUcompUncertLab-VAR2K_plusCOVID,89.92815312993599,175.49677046961847,2,NY
2737,LUcompUncertLab-VAR2K_plusCOVID,98.46041420006621,163.26907018018068,2,OH
2738,LUcompUncertLab-VAR2K_plusCOVID,158.25706862298108,181.99371980482692,2,OK
2739,LUcompUncertLab-VAR2K_plusCOVID,2.2882188971227695,74.66189100789067,2,OR
2740,LUcompUncertLab-VAR2K_plusCOVID,55.68000492402069,73.93113861020804,2,PA
2741,LUcompUncertLab-VAR2K_plusCOVID,2.6488735876361043,88747725.70747358,2,RI
2742,LUcompUncertLab-VAR2K_plusCOVID,14.438842393001728,61.41182684915717,2,SC
2743,LUcompUncertLab-VAR2K_plusCOVID,19.67821833697215,88.32499156758503,2,SD
2744,LUcompUncertLab-VAR2K_plusCOVID,24.675648028256287,58.08991719670815,2,TN
2745,LUcompUncertLab-VAR2K_plusCOVID,110.98400858402152,90.2190504213618,2,TX
2746,LUcompUncertLab-VAR2K_plusCOVID,1130.4418488818378,55.699214442425436,2,US
2747,LUcompUncertLab-VAR2K_plusCOVID,5.541195937144866,50.06875021025963,2,UT
2748,LUcompUncertLab-VAR2K_plusCOVID,11.466087511181064,22.96984760733819,2,VA
2749,LUcompUncertLab-VAR2K_plusCOVID,0.47329253655691444,17859245.485476572,2,VT
2750,LUcompUncertLab-VAR2K_plusCOVID,6.492771587460989,58.428940953420636,2,WA
2751,LUcompUncertLab-VAR2K_plusCOVID,90.86697139572605,190.89278070280494,2,WI
2752,LUcompUncertLab-VAR2K_plusCOVID,12.074207534445302,63.22433691467371,2,WV
2753,LUcompUncertLab-VAR2K_plusCOVID,3.5904831285766865,126.8429507522511,2,WY
2754,LUcompUncertLab-VAR2K_plusCOVID,6.2114440714675325,203445519.7385877,3,AK
2755,LUcompUncertLab-VAR2K_plusCOVID,13.305153376351527,47.2818824752269,3,AL
2756,LUcompUncertLab-VAR2K_plusCOVID,19.952943746039956,39.53320641108696,3,AR
2757,LUcompUncertLab-VAR2K_plusCOVID,100.88444014938617,124.47512835688008,3,AZ
2758,LUcompUncertLab-VAR2K_plusCOVID,81.46603338944203,159.78377958911247,3,CA
2759,LUcompUncertLab-VAR2K_plusCOVID,53.96085959851776,130.84271497236955,3,CO
2760,LUcompUncertLab-VAR2K_plusCOVID,8.786582673124903,46971939.063386045,3,CT
2761,LUcompUncertLab-VAR2K_plusCOVID,1.95557340569662,28484553.640036914,3,DC
2762,LUcompUncertLab-VAR2K_plusCOVID,8.274862293405276,68869348.33201209,3,DE
2763,LUcompUncertLab-VAR2K_plusCOVID,28.034103898314303,32.164646738834364,3,FL
2764,LUcompUncertLab-VAR2K_plusCOVID,24.31211805399976,37.37119558145376,3,GA
2765,LUcompUncertLab-VAR2K_plusCOVID,26.11758101237055,96.97375157115135,3,IA
2766,LUcompUncertLab-VAR2K_plusCOVID,5.559557956551233,68.04965008460938,3,ID
2767,LUcompUncertLab-VAR2K_plusCOVID,27.416875169866785,121.1889431683992,3,IL
2768,LUcompUncertLab-VAR2K_plusCOVID,56.81026246333801,88.23658536058751,3,IN
2769,LUcompUncertLab-VAR2K_plusCOVID,18.637979858834502,94.40917306845917,3,KS
2770,LUcompUncertLab-VAR2K_plusCOVID,11.894963261101982,39.26751156197372,3,KY
2771,LUcompUncertLab-VAR2K_plusCOVID,34.865022929030445,101.0258790267409,3,LA
2772,LUcompUncertLab-VAR2K_plusCOVID,46.65892291693368,136.2879243402833,3,MA
2773,LUcompUncertLab-VAR2K_plusCOVID,20.757335364633747,112.1470728832203,3,MD
2774,LUcompUncertLab-VAR2K_plusCOVID,2.7709977399952175,65.46397556969447,3,ME
2775,LUcompUncertLab-VAR2K_plusCOVID,88.98090255744381,117.01098273898928,3,MI
2776,LUcompUncertLab-VAR2K_plusCOVID,132.02075395570242,298.69919190412725,3,MN
2777,LUcompUncertLab-VAR2K_plusCOVID,113.63475306848353,127.66184823326418,3,MO
2778,LUcompUncertLab-VAR2K_plusCOVID,23.509271103282344,60.792084985482745,3,MS
2779,LUcompUncertLab-VAR2K_plusCOVID,12.237231294208275,118.86247073152079,3,MT
2780,LUcompUncertLab-VAR2K_plusCOVID,62.028068182395224,135.06927184605794,3,NC
2781,LUcompUncertLab-VAR2K_plusCOVID,74.145531612772,1050859572.1017619,3,ND
2782,LUcompUncertLab-VAR2K_plusCOVID,27.04120203755562,53.9481092683467,3,NE
2783,LUcompUncertLab-VAR2K_plusCOVID,6.91384089050516,171.91927167019387,3,NH
2784,LUcompUncertLab-VAR2K_plusCOVID,44.272077790709766,100.54721011707304,3,NJ
2785,LUcompUncertLab-VAR2K_plusCOVID,5.069097872445878,47277255.56971472,3,NM
2786,LUcompUncertLab-VAR2K_plusCOVID,9.723153253246533,53.66442235765169,3,NV
2787,LUcompUncertLab-VAR2K_plusCOVID,117.3749674496782,211.9391159941174,3,NY
2788,LUcompUncertLab-VAR2K_plusCOVID,141.12381266413237,207.8629607829443,3,OH
2789,LUcompUncertLab-VAR2K_plusCOVID,270.8753842123508,228.612195913857,3,OK
2790,LUcompUncertLab-VAR2K_plusCOVID,1.9866198581945556,96.26370399407567,3,OR
2791,LUcompUncertLab-VAR2K_plusCOVID,73.45489823912156,80.33396991415003,3,PA
2792,LUcompUncertLab-VAR2K_plusCOVID,1.7815849475652956,78298925.14240289,3,RI
2793,LUcompUncertLab-VAR2K_plusCOVID,18.01022806042602,78.19661682251181,3,SC
2794,LUcompUncertLab-VAR2K_plusCOVID,30.665765834439732,135.73152319199954,3,SD
2795,LUcompUncertLab-VAR2K_plusCOVID,31.00522067438157,70.15658645025874,3,TN
2796,LUcompUncertLab-VAR2K_plusCOVID,158.18226527037982,78.2815143641467,3,TX
2797,LUcompUncertLab-VAR2K_plusCOVID,1749.1180997261783,72.29439826993143,3,US
2798,LUcompUncertLab-VAR2K_plusCOVID,6.010479563493685,48.88697134440576,3,UT
2799,LUcompUncertLab-VAR2K_plusCOVID,11.530876883206941,22.624905655061518,3,VA
2800,LUcompUncertLab-VAR2K_plusCOVID,0.46537252175984584,21785518.233179905,3,VT
2801,LUcompUncertLab-VAR2K_plusCOVID,6.235441505931582,66.31107051439756,3,WA
2802,LUcompUncertLab-VAR2K_plusCOVID,149.84853751058498,266.4523400199876,3,WI
2803,LUcompUncertLab-VAR2K_plusCOVID,13.991321902092865,62.45942232032229,3,WV
2804,LUcompUncertLab-VAR2K_plusCOVID,3.6578616532318926,137.43016557192817,3,WY
2805,LUcompUncertLab-VAR2K_plusCOVID,7.665975472712129,324189050.7656689,4,AK
2806,LUcompUncertLab-VAR2K_plusCOVID,17.08756608657667,58.4355474739568,4,AL
2807,LUcompUncertLab-VAR2K_plusCOVID,24.68286276260038,38.49344214649745,4,AR
2808,LUcompUncertLab-VAR2K_plusCOVID,153.517608674835,135.42314646930868,4,AZ
2809,LUcompUncertLab-VAR2K_plusCOVID,108.79548132703133,210.80015154154722,4,CA
2810,LUcompUncertLab-VAR2K_plusCOVID,75.2386199496056,173.20971005094358,4,CO
2811,LUcompUncertLab-VAR2K_plusCOVID,10.816731544087355,78812219.98774171,4,CT
2812,LUcompUncertLab-VAR2K_plusCOVID,1.7425140013201221,12742370.095464986,4,DC
2813,LUcompUncertLab-VAR2K_plusCOVID,9.827646920440264,72368315.76993686,4,DE
2814,LUcompUncertLab-VAR2K_plusCOVID,30.211100558528926,35.83562380762259,4,FL
2815,LUcompUncertLab-VAR2K_plusCOVID,28.78097092629861,46.426221170117756,4,GA
2816,LUcompUncertLab-VAR2K_plusCOVID,42.530969526780765,77.0728697588427,4,IA
2817,LUcompUncertLab-VAR2K_plusCOVID,5.698612990890779,84.35690804912622,4,ID
2818,LUcompUncertLab-VAR2K_plusCOVID,36.93717307499821,146.39823678966775,4,IL
2819,LUcompUncertLab-VAR2K_plusCOVID,60.9758293406918,91.68972743375718,4,IN
2820,LUcompUncertLab-VAR2K_plusCOVID,16.877794859308434,54.268909972384435,4,KS
2821,LUcompUncertLab-VAR2K_plusCOVID,10.671560683280457,36.527165437600885,4,KY
2822,LUcompUncertLab-VAR2K_plusCOVID,36.36499342457532,103.3253991018099,4,LA
2823,LUcompUncertLab-VAR2K_plusCOVID,55.78526070648963,176.13552730246792,4,MA
2824,LUcompUncertLab-VAR2K_plusCOVID,25.103609475988623,130.65621716298432,4,MD
2825,LUcompUncertLab-VAR2K_plusCOVID,2.8024290085503627,61.1513826905393,4,ME
2826,LUcompUncertLab-VAR2K_plusCOVID,123.99430596334462,146.38843436806536,4,MI
2827,LUcompUncertLab-VAR2K_plusCOVID,207.32216299404973,419.22434076747965,4,MN
2828,LUcompUncertLab-VAR2K_plusCOVID,167.40134186323482,166.77877096089975,4,MO
2829,LUcompUncertLab-VAR2K_plusCOVID,29.23307895930294,79.18658025419109,4,MS
2830,LUcompUncertLab-VAR2K_plusCOVID,14.556721783863896,88.19404901081231,4,MT
2831,LUcompUncertLab-VAR2K_plusCOVID,60.52914043946015,102.20727227806614,4,NC
2832,LUcompUncertLab-VAR2K_plusCOVID,106.30507770600421,1632775544.6138692,4,ND
2833,LUcompUncertLab-VAR2K_plusCOVID,38.248399383862896,64.49513263696736,4,NE
2834,LUcompUncertLab-VAR2K_plusCOVID,6.198075919880285,135.15565419967973,4,NH
2835,LUcompUncertLab-VAR2K_plusCOVID,49.35475512593793,111.66952508193798,4,NJ
2836,LUcompUncertLab-VAR2K_plusCOVID,5.27358293214933,53.57480625912976,4,NM
2837,LUcompUncertLab-VAR2K_plusCOVID,10.125043493457135,57.263967508375345,4,NV
2838,LUcompUncertLab-VAR2K_plusCOVID,137.5223111378854,238.00724960567496,4,NY
2839,LUcompUncertLab-VAR2K_plusCOVID,216.00859974767707,325.20023876664476,4,OH
2840,LUcompUncertLab-VAR2K_plusCOVID,493.2363145235336,306.1282512307148,4,OK
2841,LUcompUncertLab-VAR2K_plusCOVID,2.7293360166759904,71.35953355991099,4,OR
2842,LUcompUncertLab-VAR2K_plusCOVID,80.12025401346628,84.3767402505904,4,PA
2843,LUcompUncertLab-VAR2K_plusCOVID,3.847013631194587,123679557.91332424,4,RI
2844,LUcompUncertLab-VAR2K_plusCOVID,16.755760374147513,58.71172183778707,4,SC
2845,LUcompUncertLab-VAR2K_plusCOVID,45.39806069544998,191.12677545552816,4,SD
2846,LUcompUncertLab-VAR2K_plusCOVID,38.3532643186925,81.16094363892482,4,TN
