,Model,Weeks ahead,Location,LS,CRPS,CS
2539,LUcompUncertLab-VAR2K,2,SD,-6.759187974862723,8.925092561345092,3.6479999999999997
2540,LUcompUncertLab-VAR2K,2,TN,-8.11879776914432,25.11114946835688,3.6479999999999997
2541,LUcompUncertLab-VAR2K,2,TX,-10.0,68.46468714085572,3.6479999999999997
2542,LUcompUncertLab-VAR2K,2,US,-10.0,717.7789206698507,3.6479999999999997
2543,LUcompUncertLab-VAR2K,2,UT,-5.961685906754758,8.566584566221259,3.6479999999999997
2544,LUcompUncertLab-VAR2K,2,VA,-8.32516374733581,14.914620300855926,3.6479999999999997
2545,LUcompUncertLab-VAR2K,2,VT,,,3.686
2546,LUcompUncertLab-VAR2K,2,WA,-5.066911740912328,3.812935201512568,3.6479999999999997
2547,LUcompUncertLab-VAR2K,2,WI,-7.8396147285724265,29.382238316027045,3.6479999999999997
2548,LUcompUncertLab-VAR2K,2,WV,-6.027658336907755,7.2598810661481865,3.6479999999999997
2549,LUcompUncertLab-VAR2K,2,WY,-5.857160091048579,4.419909386472949,3.6479999999999997
2550,LUcompUncertLab-VAR2K,3,AK,,,3.3060000000000005
2551,LUcompUncertLab-VAR2K,3,AL,-7.072404151449223,16.168867942953447,3.1919999999999993
2552,LUcompUncertLab-VAR2K,3,AR,-8.353733964188718,36.55040875041486,3.1919999999999993
2553,LUcompUncertLab-VAR2K,3,AZ,,,3.3820000000000006
2554,LUcompUncertLab-VAR2K,3,CA,,,3.2299999999999995
2555,LUcompUncertLab-VAR2K,3,CO,,,3.268
2556,LUcompUncertLab-VAR2K,3,CT,,,3.2299999999999995
2557,LUcompUncertLab-VAR2K,3,DC,,,3.2299999999999995
2558,LUcompUncertLab-VAR2K,3,DE,,,3.2299999999999995
2559,LUcompUncertLab-VAR2K,3,FL,-8.409186568281866,35.58944111292682,3.1919999999999993
2560,LUcompUncertLab-VAR2K,3,GA,-7.321896337969227,25.833498197058642,3.1919999999999993
2561,LUcompUncertLab-VAR2K,3,IA,-7.782409422245214,26.44544257536675,3.1919999999999993
2562,LUcompUncertLab-VAR2K,3,ID,-4.504723528331729,3.0094226401839874,3.1919999999999993
2563,LUcompUncertLab-VAR2K,3,IL,-6.4943167139562075,13.534708622841652,3.1919999999999993
2564,LUcompUncertLab-VAR2K,3,IN,,,3.2299999999999995
2565,LUcompUncertLab-VAR2K,3,KS,-7.526375775960609,23.19469371833174,3.1919999999999993
2566,LUcompUncertLab-VAR2K,3,KY,-6.5616084349795,13.536801806770399,3.1919999999999993
2567,LUcompUncertLab-VAR2K,3,LA,-8.443553872646998,50.62189685590386,3.1919999999999993
2568,LUcompUncertLab-VAR2K,3,MA,-10.0,27.292646261929402,3.1919999999999993
2569,LUcompUncertLab-VAR2K,3,MD,,,3.2299999999999995
2570,LUcompUncertLab-VAR2K,3,ME,-5.212207488179382,1.8055541455781812,3.1919999999999993
2571,LUcompUncertLab-VAR2K,3,MI,-6.8710657375331925,50.91343827603247,3.1919999999999993
2572,LUcompUncertLab-VAR2K,3,MN,,,3.2299999999999995
2573,LUcompUncertLab-VAR2K,3,MO,,,3.2299999999999995
2574,LUcompUncertLab-VAR2K,3,MS,-7.441978192058252,22.00052206823954,3.1919999999999993
2575,LUcompUncertLab-VAR2K,3,MT,-6.786317915392018,12.996737506476174,3.1919999999999993
2576,LUcompUncertLab-VAR2K,3,NC,-8.285003962729494,48.27827079348102,3.1919999999999993
2577,LUcompUncertLab-VAR2K,3,ND,-7.071234471747364,18.502729369775007,3.1919999999999993
2578,LUcompUncertLab-VAR2K,3,NE,,,3.2299999999999995
2579,LUcompUncertLab-VAR2K,3,NH,-6.02301660488157,3.443309910297722,3.1919999999999993
2580,LUcompUncertLab-VAR2K,3,NJ,-5.7878631236543345,19.440625671780257,3.1919999999999993
2581,LUcompUncertLab-VAR2K,3,NM,-6.347136360109219,9.873827823237978,3.1919999999999993
2582,LUcompUncertLab-VAR2K,3,NV,-5.628210051777663,10.49970450015006,3.1919999999999993
2583,LUcompUncertLab-VAR2K,3,NY,-5.874016588548608,23.275914726560025,3.1919999999999993
2584,LUcompUncertLab-VAR2K,3,OH,-7.690021290032148,78.47288201895954,3.1919999999999993
2585,LUcompUncertLab-VAR2K,3,OK,-9.260604123820697,110.14242318958782,3.1919999999999993
2586,LUcompUncertLab-VAR2K,3,OR,-4.74784012580118,2.621156796991337,3.1919999999999993
2587,LUcompUncertLab-VAR2K,3,PA,,,3.2299999999999995
2588,LUcompUncertLab-VAR2K,3,RI,-5.2100931988482575,2.523734819857242,3.1919999999999993
2589,LUcompUncertLab-VAR2K,3,SC,-7.254947128962371,17.61572880449464,3.1919999999999993
2590,LUcompUncertLab-VAR2K,3,SD,-6.083408861418467,17.232200922461303,3.1919999999999993
2591,LUcompUncertLab-VAR2K,3,TN,-7.872106343835447,26.22032720613161,3.1919999999999993
2592,LUcompUncertLab-VAR2K,3,TX,-9.331701389586012,122.1109695286273,3.1919999999999993
2593,LUcompUncertLab-VAR2K,3,US,-10.0,1288.3920132505514,3.1919999999999993
2594,LUcompUncertLab-VAR2K,3,UT,-5.947925558875823,9.771976035638172,3.1919999999999993
2595,LUcompUncertLab-VAR2K,3,VA,-7.319263120557815,18.359562753927722,3.1919999999999993
2596,LUcompUncertLab-VAR2K,3,VT,-4.055087886219552,0.8219345638370353,3.1919999999999993
2597,LUcompUncertLab-VAR2K,3,WA,-4.950518441101719,4.31303399901767,3.1919999999999993
2598,LUcompUncertLab-VAR2K,3,WI,-7.569557325372658,48.459041564305934,3.1919999999999993
2599,LUcompUncertLab-VAR2K,3,WV,,,3.2299999999999995
2600,LUcompUncertLab-VAR2K,3,WY,-5.261396085504061,5.125915175015772,3.1919999999999993
2601,LUcompUncertLab-VAR2K,4,AK,,,2.812
2602,LUcompUncertLab-VAR2K,4,AL,-7.529971327955059,21.131539651625655,2.7359999999999998
2603,LUcompUncertLab-VAR2K,4,AR,-8.228145759559991,62.78344396195806,2.7359999999999998
2604,LUcompUncertLab-VAR2K,4,AZ,,,2.774
2605,LUcompUncertLab-VAR2K,4,CA,-6.649018430207871,25.30529493904272,2.7359999999999998
2606,LUcompUncertLab-VAR2K,4,CO,,,2.774
2607,LUcompUncertLab-VAR2K,4,CT,-8.08250870325014,26.5342068276759,2.7359999999999998
2608,LUcompUncertLab-VAR2K,4,DC,-3.9553668831699142,1.3227262703211287,2.7359999999999998
2609,LUcompUncertLab-VAR2K,4,DE,,,2.812
2610,LUcompUncertLab-VAR2K,4,FL,-8.298613926671946,50.33785532576507,2.7359999999999998
2611,LUcompUncertLab-VAR2K,4,GA,-7.432932833022508,31.88510464486698,2.7359999999999998
2612,LUcompUncertLab-VAR2K,4,IA,-7.626593447877674,29.536364264510084,2.7359999999999998
2613,LUcompUncertLab-VAR2K,4,ID,,,2.774
2614,LUcompUncertLab-VAR2K,4,IL,-6.29100809599634,21.197115622391465,2.7359999999999998
2615,LUcompUncertLab-VAR2K,4,IN,-7.3575496759352665,84.56871363557981,2.7359999999999998
2616,LUcompUncertLab-VAR2K,4,KS,,,2.774
2617,LUcompUncertLab-VAR2K,4,KY,-7.032077433283695,13.14802394807428,2.7359999999999998
2618,LUcompUncertLab-VAR2K,4,LA,-8.137734739339487,78.94123342953264,2.7359999999999998
2619,LUcompUncertLab-VAR2K,4,MA,-10.0,41.664926600132226,2.7359999999999998
2620,LUcompUncertLab-VAR2K,4,MD,,,2.812
2621,LUcompUncertLab-VAR2K,4,ME,-5.3494545077475,2.4669605976189897,2.7359999999999998
2622,LUcompUncertLab-VAR2K,4,MI,-7.088027832892368,69.23366588271064,2.7359999999999998
2623,LUcompUncertLab-VAR2K,4,MN,,,2.774
2624,LUcompUncertLab-VAR2K,4,MO,,,2.774
2625,LUcompUncertLab-VAR2K,4,MS,-7.676632113722888,27.737714266084733,2.7359999999999998
2626,LUcompUncertLab-VAR2K,4,MT,-6.204114424234063,19.209607885024543,2.7359999999999998
2627,LUcompUncertLab-VAR2K,4,NC,-8.34925597246876,48.09446049823783,2.7359999999999998
2628,LUcompUncertLab-VAR2K,4,ND,-6.482971386082355,24.199144761008156,2.7359999999999998
2629,LUcompUncertLab-VAR2K,4,NE,,,2.774
2630,LUcompUncertLab-VAR2K,4,NH,-6.345727416619539,5.990359047691087,2.7359999999999998
2631,LUcompUncertLab-VAR2K,4,NJ,,,2.774
2632,LUcompUncertLab-VAR2K,4,NM,-6.4193702262949435,13.801100724801822,2.7359999999999998
2633,LUcompUncertLab-VAR2K,4,NV,-5.668365763365493,9.859960930262632,2.7359999999999998
2634,LUcompUncertLab-VAR2K,4,NY,,,2.774
2635,LUcompUncertLab-VAR2K,4,OH,-7.697073494525711,120.65251168362106,2.7359999999999998
2636,LUcompUncertLab-VAR2K,4,OK,-8.993323705845631,182.39059423915208,2.7359999999999998
2637,LUcompUncertLab-VAR2K,4,OR,-4.932066323780625,4.0339106611388225,2.7359999999999998
2638,LUcompUncertLab-VAR2K,4,PA,,,2.774
2639,LUcompUncertLab-VAR2K,4,RI,-5.783913008184914,4.150898437369807,2.7359999999999998
2640,LUcompUncertLab-VAR2K,4,SC,-7.464703870627112,25.842818560993596,2.7359999999999998
2641,LUcompUncertLab-VAR2K,4,SD,,,2.774
2642,LUcompUncertLab-VAR2K,4,TN,-7.804073361393624,34.52371548176388,2.7359999999999998
2643,LUcompUncertLab-VAR2K,4,TX,-8.667996250012957,186.87832221494253,2.7359999999999998
2644,LUcompUncertLab-VAR2K,4,US,-10.0,2120.564614372249,2.7359999999999998
2645,LUcompUncertLab-VAR2K,4,UT,-6.176000696854804,9.808147636261667,2.7359999999999998
2646,LUcompUncertLab-VAR2K,4,VA,-6.799045821372128,23.68626006522123,2.7359999999999998
2647,LUcompUncertLab-VAR2K,4,VT,-4.483378372727074,1.1028352689299938,2.7359999999999998
2648,LUcompUncertLab-VAR2K,4,WA,-4.401905064014208,6.80491711888335,2.7359999999999998
2649,LUcompUncertLab-VAR2K,4,WI,,,2.774
2650,LUcompUncertLab-VAR2K,4,WV,,,2.774
2651,LUcompUncertLab-VAR2K,4,WY,,,2.812
2652,LUcompUncertLab-VAR2K_plusCOVID,1,AK,-7.142271733500745,3.199253531874413,4.103999999999998
2653,LUcompUncertLab-VAR2K_plusCOVID,1,AL,-7.448150323040516,6.528837227407015,4.103999999999998
2654,LUcompUncertLab-VAR2K_plusCOVID,1,AR,-10.0,6.348465267062789,4.103999999999998
2655,LUcompUncertLab-VAR2K_plusCOVID,1,AZ,-10.0,38.758347915048525,4.103999999999998
2656,LUcompUncertLab-VAR2K_plusCOVID,1,CA,-8.45687132138344,15.996677760784884,4.103999999999998
2657,LUcompUncertLab-VAR2K_plusCOVID,1,CO,-7.964110054392616,13.529486536778885,4.103999999999998
2658,LUcompUncertLab-VAR2K_plusCOVID,1,CT,,,4.1419999999999995
2659,LUcompUncertLab-VAR2K_plusCOVID,1,DC,,,4.1419999999999995
2660,LUcompUncertLab-VAR2K_plusCOVID,1,DE,,,4.141999999999999
2661,LUcompUncertLab-VAR2K_plusCOVID,1,FL,-10.0,12.839851817098129,4.103999999999998
2662,LUcompUncertLab-VAR2K_plusCOVID,1,GA,-10.0,12.198655284741324,4.103999999999998
2663,LUcompUncertLab-VAR2K_plusCOVID,1,IA,-10.0,7.585242213621694,4.103999999999998
2664,LUcompUncertLab-VAR2K_plusCOVID,1,ID,-4.367255671589192,2.2012901072105335,4.103999999999998
2665,LUcompUncertLab-VAR2K_plusCOVID,1,IL,,,4.141999999999999
2666,LUcompUncertLab-VAR2K_plusCOVID,1,IN,-7.530191573384542,23.01548646877515,4.103999999999998
2667,LUcompUncertLab-VAR2K_plusCOVID,1,KS,-8.441925877925037,7.937319596225529,4.103999999999998
2668,LUcompUncertLab-VAR2K_plusCOVID,1,KY,-7.003626633116992,5.848014021111597,4.103999999999998
2669,LUcompUncertLab-VAR2K_plusCOVID,1,LA,,,4.18
2670,LUcompUncertLab-VAR2K_plusCOVID,1,MA,-10.0,14.693773168384082,4.103999999999998
2671,LUcompUncertLab-VAR2K_plusCOVID,1,MD,,,4.1419999999999995
2672,LUcompUncertLab-VAR2K_plusCOVID,1,ME,-4.00708163810987,1.467751575590987,4.103999999999998
2673,LUcompUncertLab-VAR2K_plusCOVID,1,MI,,,4.1419999999999995
2674,LUcompUncertLab-VAR2K_plusCOVID,1,MN,-8.66593631289416,22.93778569718377,4.103999999999998
2675,LUcompUncertLab-VAR2K_plusCOVID,1,MO,-10.0,29.40675847532497,4.103999999999998
2676,LUcompUncertLab-VAR2K_plusCOVID,1,MS,-8.40671112296083,9.136042083086176,4.103999999999998
2677,LUcompUncertLab-VAR2K_plusCOVID,1,MT,-10.0,4.680318112864836,4.103999999999998
2678,LUcompUncertLab-VAR2K_plusCOVID,1,NC,-8.597007824014685,23.193188861585767,4.103999999999998
2679,LUcompUncertLab-VAR2K_plusCOVID,1,ND,-10.0,14.106953980289797,4.103999999999998
2680,LUcompUncertLab-VAR2K_plusCOVID,1,NE,-10.0,11.912914752566657,4.103999999999998
2681,LUcompUncertLab-VAR2K_plusCOVID,1,NH,-5.73194567707487,3.9899791196057333,4.103999999999998
2682,LUcompUncertLab-VAR2K_plusCOVID,1,NJ,,,4.1419999999999995
2683,LUcompUncertLab-VAR2K_plusCOVID,1,NM,-4.780051454086765,2.309305059980019,4.103999999999998
2684,LUcompUncertLab-VAR2K_plusCOVID,1,NV,-6.333024343136887,4.856757436562346,4.103999999999998
2685,LUcompUncertLab-VAR2K_plusCOVID,1,NY,-8.297152960649704,28.518717847617463,4.103999999999998
2686,LUcompUncertLab-VAR2K_plusCOVID,1,OH,,,4.141999999999999
2687,LUcompUncertLab-VAR2K_plusCOVID,1,OK,,,4.1419999999999995
2688,LUcompUncertLab-VAR2K_plusCOVID,1,OR,-5.001233410102839,1.2313870490521235,4.103999999999998
2689,LUcompUncertLab-VAR2K_plusCOVID,1,PA,-10.0,17.599456596044963,4.103999999999998
2690,LUcompUncertLab-VAR2K_plusCOVID,1,RI,-4.667824537511234,1.0524709306792455,4.103999999999998
2691,LUcompUncertLab-VAR2K_plusCOVID,1,SC,-8.308900611320603,8.34853161043314,4.103999999999998
2692,LUcompUncertLab-VAR2K_plusCOVID,1,SD,-9.275195121284213,6.713818236983698,4.103999999999998
2693,LUcompUncertLab-VAR2K_plusCOVID,1,TN,-10.0,11.153996555202921,4.103999999999998
2694,LUcompUncertLab-VAR2K_plusCOVID,1,TX,-10.0,58.71725597651617,4.103999999999998
2695,LUcompUncertLab-VAR2K_plusCOVID,1,US,-10.0,363.0438092392525,4.103999999999998
2696,LUcompUncertLab-VAR2K_plusCOVID,1,UT,-5.335782523172418,1.9037720769988198,4.103999999999998
2697,LUcompUncertLab-VAR2K_plusCOVID,1,VA,-9.7853487554773,7.425452226702853,4.103999999999998
2698,LUcompUncertLab-VAR2K_plusCOVID,1,VT,,,4.141999999999999
2699,LUcompUncertLab-VAR2K_plusCOVID,1,WA,,,4.141999999999999
2700,LUcompUncertLab-VAR2K_plusCOVID,1,WI,,,4.141999999999999
2701,LUcompUncertLab-VAR2K_plusCOVID,1,WV,-6.8012441478759875,4.56458004254625,4.103999999999998
2702,LUcompUncertLab-VAR2K_plusCOVID,1,WY,-5.2770516524432605,2.732174489424136,4.103999999999998
2703,LUcompUncertLab-VAR2K_plusCOVID,2,AK,-5.8793235238560095,3.801377791456429,3.6479999999999997
2704,LUcompUncertLab-VAR2K_plusCOVID,2,AL,-8.025631632880627,8.561985988353632,3.6479999999999997
2705,LUcompUncertLab-VAR2K_plusCOVID,2,AR,-8.21377319508992,10.378237430115627,3.6479999999999997
2706,LUcompUncertLab-VAR2K_plusCOVID,2,AZ,-10.0,54.86168141864164,3.6479999999999997
2707,LUcompUncertLab-VAR2K_plusCOVID,2,CA,-7.349836589250334,25.182236766264296,3.6479999999999997
2708,LUcompUncertLab-VAR2K_plusCOVID,2,CO,-8.216703434245805,25.157050727150363,3.6479999999999997
2709,LUcompUncertLab-VAR2K_plusCOVID,2,CT,,,3.838
2710,LUcompUncertLab-VAR2K_plusCOVID,2,DC,,,3.686
2711,LUcompUncertLab-VAR2K_plusCOVID,2,DE,,,3.7239999999999998
2712,LUcompUncertLab-VAR2K_plusCOVID,2,FL,-10.0,10.807149259382278,3.6479999999999997
2713,LUcompUncertLab-VAR2K_plusCOVID,2,GA,-9.613693376018215,8.976964634145709,3.6479999999999997
2714,LUcompUncertLab-VAR2K_plusCOVID,2,IA,-9.592419594032313,14.637991624306633,3.6479999999999997
2715,LUcompUncertLab-VAR2K_plusCOVID,2,ID,-4.340713382858606,2.1792780218473857,3.6479999999999997
2716,LUcompUncertLab-VAR2K_plusCOVID,2,IL,,,3.686
2717,LUcompUncertLab-VAR2K_plusCOVID,2,IN,-6.49417752235183,35.99421672199185,3.6479999999999997
2718,LUcompUncertLab-VAR2K_plusCOVID,2,KS,-7.595499638083471,8.788441465876383,3.6479999999999997
2719,LUcompUncertLab-VAR2K_plusCOVID,2,KY,-6.612652074702607,7.294355074094236,3.6479999999999997
2720,LUcompUncertLab-VAR2K_plusCOVID,2,LA,,,3.762
2721,LUcompUncertLab-VAR2K_plusCOVID,2,MA,-10.0,24.18350491902489,3.6479999999999997
2722,LUcompUncertLab-VAR2K_plusCOVID,2,MD,,,3.686
2723,LUcompUncertLab-VAR2K_plusCOVID,2,ME,-3.779184004939591,1.8194682279958914,3.6479999999999997
2724,LUcompUncertLab-VAR2K_plusCOVID,2,MI,,,3.7239999999999998
2725,LUcompUncertLab-VAR2K_plusCOVID,2,MN,-8.367555553477862,39.058516226728464,3.6479999999999997
2726,LUcompUncertLab-VAR2K_plusCOVID,2,MO,-9.086281352836826,45.162040397144956,3.6479999999999997
2727,LUcompUncertLab-VAR2K_plusCOVID,2,MS,-7.463159000918712,12.00079400401722,3.6479999999999997
2728,LUcompUncertLab-VAR2K_plusCOVID,2,MT,-8.828626027578315,4.969916007148592,3.6479999999999997
2729,LUcompUncertLab-VAR2K_plusCOVID,2,NC,-7.82949306006816,33.21449942099614,3.6479999999999997
2730,LUcompUncertLab-VAR2K_plusCOVID,2,ND,-10.0,34.21809537682868,3.6479999999999997
2731,LUcompUncertLab-VAR2K_plusCOVID,2,NE,-10.0,13.588908719551156,3.6479999999999997
2732,LUcompUncertLab-VAR2K_plusCOVID,2,NH,-5.852595312218523,4.1308907440062965,3.6479999999999997
2733,LUcompUncertLab-VAR2K_plusCOVID,2,NJ,,,3.686
2734,LUcompUncertLab-VAR2K_plusCOVID,2,NM,-4.627754269852403,3.3713562656634477,3.6479999999999997
2735,LUcompUncertLab-VAR2K_plusCOVID,2,NV,-5.4414192340537415,6.65062544696377,3.6479999999999997
2736,LUcompUncertLab-VAR2K_plusCOVID,2,NY,-7.771387679181434,44.119424083325356,3.6479999999999997
2737,LUcompUncertLab-VAR2K_plusCOVID,2,OH,,,3.686
2738,LUcompUncertLab-VAR2K_plusCOVID,2,OK,,,3.686
2739,LUcompUncertLab-VAR2K_plusCOVID,2,OR,-4.9505605088846725,1.3404972177656111,3.6479999999999997
2740,LUcompUncertLab-VAR2K_plusCOVID,2,PA,-9.154763099879645,35.513865783042505,3.6479999999999997
2741,LUcompUncertLab-VAR2K_plusCOVID,2,RI,,,3.7239999999999998
2742,LUcompUncertLab-VAR2K_plusCOVID,2,SC,-7.482497149578873,7.392993124265475,3.6479999999999997
2743,LUcompUncertLab-VAR2K_plusCOVID,2,SD,-7.817148905997876,10.814779803417835,3.6479999999999997
2744,LUcompUncertLab-VAR2K_plusCOVID,2,TN,-8.552171092536112,12.788627080617712,3.6479999999999997
2745,LUcompUncertLab-VAR2K_plusCOVID,2,TX,-10.0,74.15088712630462,3.6479999999999997
2746,LUcompUncertLab-VAR2K_plusCOVID,2,US,-10.0,679.5638020043796,3.6479999999999997
2747,LUcompUncertLab-VAR2K_plusCOVID,2,UT,-4.916329830469504,3.416082766014363,3.6479999999999997
2748,LUcompUncertLab-VAR2K_plusCOVID,2,VA,-8.801833087903123,6.853754494061735,3.6479999999999997
2749,LUcompUncertLab-VAR2K_plusCOVID,2,VT,-3.1577999979293994,0.2525740846996458,3.6479999999999997
2750,LUcompUncertLab-VAR2K_plusCOVID,2,WA,-5.377276933475818,3.432819860182614,3.6479999999999997
2751,LUcompUncertLab-VAR2K_plusCOVID,2,WI,,,3.686
2752,LUcompUncertLab-VAR2K_plusCOVID,2,WV,-6.845378616715042,7.21885241096894,3.6479999999999997
2753,LUcompUncertLab-VAR2K_plusCOVID,2,WY,-5.149879600688562,2.077401327066842,3.6479999999999997
2754,LUcompUncertLab-VAR2K_plusCOVID,3,AK,,,3.2299999999999995
2755,LUcompUncertLab-VAR2K_plusCOVID,3,AL,-7.260440178584388,7.806377288109721,3.1919999999999993
2756,LUcompUncertLab-VAR2K_plusCOVID,3,AR,-7.254356466365122,11.24083145751728,3.1919999999999993
2757,LUcompUncertLab-VAR2K_plusCOVID,3,AZ,-9.857930295692713,51.89890715912349,3.1919999999999993
2758,LUcompUncertLab-VAR2K_plusCOVID,3,CA,,,3.2299999999999995
2759,LUcompUncertLab-VAR2K_plusCOVID,3,CO,-7.4253971146738795,25.363658323275846,3.1919999999999993
2760,LUcompUncertLab-VAR2K_plusCOVID,3,CT,,,3.3820000000000006
2761,LUcompUncertLab-VAR2K_plusCOVID,3,DC,,,3.268
2762,LUcompUncertLab-VAR2K_plusCOVID,3,DE,,,3.3060000000000005
2763,LUcompUncertLab-VAR2K_plusCOVID,3,FL,-10.0,15.314151191402868,3.1919999999999993
2764,LUcompUncertLab-VAR2K_plusCOVID,3,GA,-9.28723554484068,12.80965196542476,3.1919999999999993
2765,LUcompUncertLab-VAR2K_plusCOVID,3,IA,-7.956223194079288,19.303046967896883,3.1919999999999993
2766,LUcompUncertLab-VAR2K_plusCOVID,3,ID,-4.2022226750812335,2.626254012517205,3.1919999999999993
2767,LUcompUncertLab-VAR2K_plusCOVID,3,IL,,,3.2299999999999995
2768,LUcompUncertLab-VAR2K_plusCOVID,3,IN,-6.109150773157206,44.44451653922975,3.1919999999999993
2769,LUcompUncertLab-VAR2K_plusCOVID,3,KS,-7.289524020643013,11.12066978689305,3.1919999999999993
2770,LUcompUncertLab-VAR2K_plusCOVID,3,KY,-6.528821464521421,6.96047574182226,3.1919999999999993
2771,LUcompUncertLab-VAR2K_plusCOVID,3,LA,,,3.268
2772,LUcompUncertLab-VAR2K_plusCOVID,3,MA,-10.0,31.48211884342485,3.1919999999999993
2773,LUcompUncertLab-VAR2K_plusCOVID,3,MD,-5.907618341893257,10.775324253264307,3.1919999999999993
2774,LUcompUncertLab-VAR2K_plusCOVID,3,ME,-3.7299256088456,1.770729280576387,3.1919999999999993
2775,LUcompUncertLab-VAR2K_plusCOVID,3,MI,,,3.268
2776,LUcompUncertLab-VAR2K_plusCOVID,3,MN,-8.476465068869889,61.83979659299879,3.1919999999999993
2777,LUcompUncertLab-VAR2K_plusCOVID,3,MO,,,3.2299999999999995
2778,LUcompUncertLab-VAR2K_plusCOVID,3,MS,-7.119566631311747,13.60272398700324,3.1919999999999993
2779,LUcompUncertLab-VAR2K_plusCOVID,3,MT,-8.461874813955562,6.774799130777933,3.1919999999999993
2780,LUcompUncertLab-VAR2K_plusCOVID,3,NC,-7.86808639340676,35.550675560162986,3.1919999999999993
2781,LUcompUncertLab-VAR2K_plusCOVID,3,ND,-10.0,54.616303465849604,3.1919999999999993
2782,LUcompUncertLab-VAR2K_plusCOVID,3,NE,-10.0,15.02476462382368,3.1919999999999993
2783,LUcompUncertLab-VAR2K_plusCOVID,3,NH,-5.660114092115866,3.727285103933563,3.1919999999999993
2784,LUcompUncertLab-VAR2K_plusCOVID,3,NJ,,,3.268
2785,LUcompUncertLab-VAR2K_plusCOVID,3,NM,-4.791686187305122,3.131889391390196,3.1919999999999993
2786,LUcompUncertLab-VAR2K_plusCOVID,3,NV,-5.63274595818361,5.776602055819702,3.1919999999999993
2787,LUcompUncertLab-VAR2K_plusCOVID,3,NY,-8.011043497230666,57.44812596427533,3.1919999999999993
2788,LUcompUncertLab-VAR2K_plusCOVID,3,OH,,,3.2299999999999995
2789,LUcompUncertLab-VAR2K_plusCOVID,3,OK,-8.991759710322933,139.79756137497495,3.1919999999999993
2790,LUcompUncertLab-VAR2K_plusCOVID,3,OR,-4.733257969852619,1.2431947853003489,3.1919999999999993
2791,LUcompUncertLab-VAR2K_plusCOVID,3,PA,-7.787748711431958,47.946357917658936,3.1919999999999993
2792,LUcompUncertLab-VAR2K_plusCOVID,3,RI,,,3.268
2793,LUcompUncertLab-VAR2K_plusCOVID,3,SC,-7.674765921077308,9.663488088644105,3.1919999999999993
2794,LUcompUncertLab-VAR2K_plusCOVID,3,SD,-7.579646923814735,16.19793221331309,3.1919999999999993
2795,LUcompUncertLab-VAR2K_plusCOVID,3,TN,-7.915342352148062,15.495727732784449,3.1919999999999993
2796,LUcompUncertLab-VAR2K_plusCOVID,3,TX,-9.179821512886503,117.54586981140912,3.1919999999999993
2797,LUcompUncertLab-VAR2K_plusCOVID,3,US,-10.0,1056.8522567445668,3.1919999999999993
2798,LUcompUncertLab-VAR2K_plusCOVID,3,UT,-5.023495561827714,3.5586972959197993,3.1919999999999993
2799,LUcompUncertLab-VAR2K_plusCOVID,3,VA,-7.592563487041163,7.723929009483774,3.1919999999999993
2800,LUcompUncertLab-VAR2K_plusCOVID,3,VT,-3.0979549200580294,0.2634946414731988,3.1919999999999993
2801,LUcompUncertLab-VAR2K_plusCOVID,3,WA,-4.995313727206884,3.953725029591992,3.1919999999999993
2802,LUcompUncertLab-VAR2K_plusCOVID,3,WI,,,3.2299999999999995
2803,LUcompUncertLab-VAR2K_plusCOVID,3,WV,-6.4132377302682775,8.727478320890539,3.1919999999999993
2804,LUcompUncertLab-VAR2K_plusCOVID,3,WY,-5.105869995334074,2.1551376693576505,3.1919999999999993
2805,LUcompUncertLab-VAR2K_plusCOVID,4,AK,-6.1117272077960045,4.444890627552625,2.7359999999999998
2806,LUcompUncertLab-VAR2K_plusCOVID,4,AL,-7.490273066442573,9.90463637538023,2.7359999999999998
2807,LUcompUncertLab-VAR2K_plusCOVID,4,AR,-7.281971360054229,15.404547595790989,2.7359999999999998
2808,LUcompUncertLab-VAR2K_plusCOVID,4,AZ,-9.64019618449445,63.70013688856071,2.7359999999999998
2809,LUcompUncertLab-VAR2K_plusCOVID,4,CA,,,2.774
2810,LUcompUncertLab-VAR2K_plusCOVID,4,CO,-7.613344575052653,33.09077856208362,2.7359999999999998
2811,LUcompUncertLab-VAR2K_plusCOVID,4,CT,,,2.8880000000000003
2812,LUcompUncertLab-VAR2K_plusCOVID,4,DC,,,2.774
2813,LUcompUncertLab-VAR2K_plusCOVID,4,DE,,,2.812
2814,LUcompUncertLab-VAR2K_plusCOVID,4,FL,-8.54093585915525,17.308769596635134,2.7359999999999998
2815,LUcompUncertLab-VAR2K_plusCOVID,4,GA,-8.340146669482348,16.689111096621815,2.7359999999999998
2816,LUcompUncertLab-VAR2K_plusCOVID,4,IA,-5.9105016536857375,35.4115225160729,2.7359999999999998
2817,LUcompUncertLab-VAR2K_plusCOVID,4,ID,-4.326249518361082,2.9201164635741677,2.7359999999999998
2818,LUcompUncertLab-VAR2K_plusCOVID,4,IL,,,2.774
2819,LUcompUncertLab-VAR2K_plusCOVID,4,IN,-6.083627579948462,45.376866507708506,2.7359999999999998
2820,LUcompUncertLab-VAR2K_plusCOVID,4,KS,-7.174960830641454,9.93933033098603,2.7359999999999998
2821,LUcompUncertLab-VAR2K_plusCOVID,4,KY,-6.611364516944846,5.7680029422397014,2.7359999999999998
2822,LUcompUncertLab-VAR2K_plusCOVID,4,LA,,,2.812
